p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.0679961061228054e-8,1.1366886719683804,1,0.722,8.410469335717092e-5,3,Tspan7
5.699777664524211e-8,0.6076825772212396,0.381,0,4.4885749108128164e-4,3,Lhx2
1.4164554476574572e-7,1.6778954394478238,0.667,0.111,0.0011154586650302476,3,Crym
1.9221461318051032e-7,1.0102683354538269,0.952,0.667,0.0015136900787965188,3,Cspg5
2.54580799921544e-6,0.885410868198067,0.714,0.222,0.02004823799382159,3,Crot
7.051683058479031e-6,0.7014079527821531,1,0.844,0.05553200408552237,3,Bcan
1.4925752013656286e-5,0.8639074250577726,0.857,0.367,0.11754029710754325,3,Id4
1.6135243031964396e-5,0.9702526566059477,0.714,0.4,0.12706503887671963,3,Luzp2
3.031272857711398e-5,0.6361351527106717,0.286,0.011,0.2387127375447726,3,St6galnac5
5.944199487053053e-5,0.7673392432097251,0.857,0.389,0.4681057096054279,3,Smpdl3a
7.269509501497615e-5,0.8556100906648253,0.714,0.4,0.5724738732429372,3,Mgll
7.486002890071145e-5,0.7440550189525255,0.857,0.622,0.5895227275931026,3,Cadm1
9.714065451215301e-5,0.6877220751463572,0.857,0.456,0.7649826542832049,3,Prex2
1.246038460558388e-4,0.6844981742720706,0.905,0.589,0.9812552876897305,3,Tubb2a
1.331094638748941e-4,0.658963082164933,0.619,0.244,1,3,Slco1c1
1.423675811374807e-4,0.6141088463806725,0.619,0.189,1,3,Ezr
1.6873766135746838e-4,0.715831381076862,0.905,0.489,1,3,Pantr1
1.929646649759768e-4,0.8500160741916023,1,0.811,1,3,Mfge8
2.2005583046906695e-4,0.5255442906507616,0.81,0.344,1,3,Tia1
2.3472320615472534e-4,0.5947435215137414,0.524,0.156,1,3,Hlf
2.704482951928581e-4,0.5792788622175736,0.571,0.189,1,3,Arhgef12
3.694749850722669e-4,0.5276293256552045,0.571,0.211,1,3,Frmd4a
4.758891663190884e-4,0.5000736031346431,0.429,0.1,1,3,Rbp1
6.135397362932617e-4,0.6497327561113939,0.524,0.189,1,3,Gnao1
0.0011986371916012089,0.5041565568844202,0.762,0.389,1,3,Fam107a
0.0014475721640536418,0.7060543176385179,0.762,0.478,1,3,Dclk1
0.0015645070093716865,0.5056950214833054,0.905,0.489,1,3,Dtna
0.001978388714146659,0.5666616839782125,0.714,0.367,1,3,Vcam1
0.0020973805503129222,0.5036848566870221,0.714,0.344,1,3,Fjx1
0.002764903299413268,0.6141088463806726,0.619,0.322,1,3,Gm14964
0.005577965404465012,0.5499785089609571,0.762,0.544,1,3,Tcf4
0.007027934031434554,0.5145731728297581,0.667,0.411,1,3,Ddah1
0.008545647629965685,0.5145731728297583,0.524,0.322,1,3,Gdi1
1.9355675998373946e-4,0.6256683226946023,0.839,0.675,1,1,Gria2
2.607686179185809e-4,0.6079354819533955,0.968,0.675,1,1,Slc6a11
0.0014041783183845204,0.5863720709758278,0.903,0.738,1,1,Ednrb
0.002386486347048726,0.5830694483029846,1,0.688,1,1,Itih3
2.022883889064679e-7,1.2505509156861638,1,0.723,0.0015930210626384346,5,Pla2g7
2.1264311619400745e-4,0.736312643242687,0.765,0.468,1,5,Cystm1
2.4423003057484833e-4,0.7459853834227745,1,0.702,1,5,Agt
4.123356928251298e-4,0.586031415696117,1,0.745,1,5,Gjb6
5.093584411970873e-4,0.5964090273722642,0.647,0.309,1,5,Mtch2
0.001111932497133701,0.5252289649908661,0.824,0.447,1,5,Gpc5
0.0013604070629791142,0.6337758798367497,0.941,0.606,1,5,Agpat5
0.008853084078883593,0.5720955700288404,0.882,0.67,1,5,Tlcd1
0.008998179944194228,0.5714626702420333,0.765,0.532,1,5,Psenen
1.6464198992761774e-7,0.9856701936754373,1,0.685,0.0012965556706799896,2,Agt
3.799552807115013e-7,1.2521589570927953,1,0.798,0.002992147835603073,2,Sparc
4.5816091918408505e-7,0.9557602703940495,1,0.719,0.00360801723857467,2,Itih3
5.03618339812175e-7,0.537133975630541,0.455,0.034,0.003965994426020878,2,Hccs
1.5383401004606876e-6,1.054198420087629,0.955,0.663,0.012114428291127915,2,Nnat
2.476269632858655e-4,0.6053687113829933,0.636,0.27,1,2,Gria1
3.3794271181972305e-4,0.9064241945567273,0.955,0.708,1,2,Slc6a11
3.9723188756407525e-4,0.580202697522427,1,0.697,1,2,Aqp4
8.110481806674163e-4,0.5631291841634856,0.591,0.27,1,2,Pcdh17
0.001721649471457234,0.5688428353578793,0.591,0.292,1,2,Igsf1
0.001782932932217614,0.5180509448012753,0.545,0.225,1,2,Ralgds
0.003570946637784658,0.545981877549067,0.636,0.303,1,2,Sfrp5
0.0037429645266566195,0.5180509448012753,0.5,0.225,1,2,Creg1
0.004110411321417061,0.522762339371539,0.409,0.202,1,2,Trps1
0.008599629892360438,0.5138014717999171,0.818,0.663,1,2,Cnp
1.4099532095597798e-11,1.3493652775942135,0.95,0.473,1.1103381525283266e-7,4,Rpl36
2.9012088306480645e-10,1.185866545311334,1,0.648,2.284701954135351e-6,4,Rps29
4.939638099167574e-10,1.1457891059359986,0.95,0.451,3.889965003094465e-6,4,Rpl31
2.1203512510301666e-9,1.6267826764157833,0.9,0.736,1.669776610186256e-5,4,Rpl41
4.744448945228283e-9,1.1858665453113337,1,0.714,3.736253544367273e-5,4,Rpl23a
2.486797904006833e-8,1.0295245161419466,1,0.582,1.9583533494053808e-4,4,Prdx2
2.815649014022557e-8,1.1490297771309623,0.8,0.286,2.2173235985427638e-4,4,Rpl36a
3.0864058287325655e-8,0.9246012323305958,0.95,0.538,2.4305445901268955e-4,4,Rpl21
8.634355777237854e-8,1.3049192169550974,0.95,0.593,6.799555174574809e-4,4,Rps27
1.7102617313452903e-7,1.1099176920780351,0.9,0.495,0.001346831113434416,4,Rpl11
2.2860211083614884e-7,0.7613687167834238,0.95,0.484,0.001800241622834672,4,Hspe1
3.2211559326120625e-7,1.243747461391834,0.85,0.582,0.0025366602969319994,4,Rpl37a
3.5358466645168837e-7,0.844829627476267,0.8,0.22,0.002784479248307046,4,Rpl30
3.6318912455113036e-7,1.2557685585414902,0.8,0.374,0.0028601143558401516,4,Rps24
7.707682007204914e-7,0.70587360419172,0.7,0.143,0.006069799580673869,4,Ndufa1
1.9299472321937784e-6,0.6923270723537723,0.65,0.176,0.015198334453526006,4,Rnf187
1.963960683628791e-6,0.9390727804847507,0.9,0.516,0.015466190383576729,4,Rpl8
2.3479857980264577e-6,0.9777583499811333,0.9,0.648,0.018490388159458353,4,Cfl1
2.7635274217142687e-6,0.7873171688210591,1,0.549,0.021762778445999865,4,Rpl19
3.240425191063796e-6,0.9833736814125906,0.9,0.56,0.025518348379627392,4,Rpl35
3.653354916660265e-6,1.0587546274079944,0.85,0.549,0.028770169968699588,4,Rps5
4.174460146364491e-6,0.7988434222020864,0.8,0.352,0.032873873652620365,4,Rpl27
5.142566091966974e-6,0.9173777093854321,0.6,0.154,0.04049770797423992,4,Snrpg
5.2010636495401e-6,1.0021545921389456,0.9,0.659,0.04095837624012829,4,Eef1a1
