p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.4880169380112364e-30,1.5662675132872175,0.983,0.67,2.0827773081343277e-26,2,Gda
2.082836352021213e-27,1.2857576062370935,0.983,0.764,2.9153460419240916e-23,2,Camkv
1.1452836780439279e-24,1.3709288850617185,0.733,0.069,1.6030535641580858e-20,2,Fezf1
2.480456751739184e-24,1.8005471544564873,0.95,0.665,3.4718953154093357e-20,2,Nrgn
8.490181107858665e-24,1.1846449271428015,0.983,0.813,1.1883706496669774e-19,2,Thy1
1.943043900997194e-23,1.4193079366570724,0.817,0.148,2.7196785482257726e-19,2,Lmo3
5.646495799387218e-23,1.1485544245596473,0.983,0.798,7.90340017040229e-19,2,Grm5
8.984023531818576e-22,1.0803734164640202,0.717,0.113,1.2574937737486462e-17,2,Cbln1
1.2735244452146845e-21,1.2550127063520997,0.783,0.172,1.782552165966994e-17,2,Nptx1
2.963968890594248e-21,1.1055787563536983,0.8,0.212,4.148667256164769e-17,2,Cnr1
8.997106462616734e-21,1.0396270741207108,0.733,0.148,1.2593249915724644e-16,2,Myh7
9.087850367237611e-21,0.8579809951275721,0.85,0.177,1.2720264159022486e-16,2,Galnt17
2.1650467001858465e-20,1.0572898033509786,0.8,0.158,3.0304158662501294e-16,2,Lbhd2
3.1845539225661763e-19,1.1564763955498116,0.917,0.591,4.457420125415877e-15,2,Gria3
1.1549933732540214e-18,0.814539883647584,0.667,0.103,1.6166442245436538e-14,2,Rasal1
3.439612447347264e-18,1.0814222678667336,0.783,0.232,4.814425542551966e-14,2,Cdh13
6.290808166425448e-18,1.1221935921586474,0.783,0.207,8.805244190545699e-14,2,Nr2f2
1.6914225234631624e-17,1.0430602579959645,0.9,0.552,2.3674841060913885e-13,2,Tmem35a
3.1040792434823897e-15,0.8926306689710548,0.783,0.256,4.344779717102301e-11,2,Ets2
1.7713136640951743e-14,0.7189169573900204,0.55,0.054,2.4793077356340155e-10,2,Nr5a1
2.079598716155949e-14,0.8653605254931699,0.8,0.31,2.910814323003482e-10,2,Car10
9.269070680474259e-14,0.817641114084558,0.9,0.586,1.297391823145982e-9,2,Nefl
1.5138879767875958e-13,0.856625715515561,0.767,0.291,2.118989001109598e-9,2,Slc24a2
1.5919586485201144e-13,0.8754847427668768,0.75,0.256,2.228264520333604e-9,2,Rbfox1
1.9144953197314053e-13,0.8564774045371844,0.683,0.167,2.679719099028048e-9,2,Adcyap1
2.1959773503645255e-13,0.8341095915087298,0.683,0.212,3.0737094973052263e-9,2,Epha4
4.1167200302497556e-13,0.7416370338901037,0.7,0.217,5.7621730263405826e-9,2,Gabra5
4.812024453831576e-13,0.780641067690854,0.683,0.187,6.735390628028056e-9,2,Cdh4
5.614318845074171e-13,0.5787392993417599,0.533,0.084,7.858362087450316e-9,2,Traip
1.1691625385876131e-12,0.8246790199767444,0.767,0.355,1.636476805261082e-8,2,Mkl2
1.1907172930728727e-12,0.7636255606823381,0.967,0.813,1.6666469951140998e-8,2,Slc17a6
1.2847793377441844e-12,0.5315303415495157,0.433,0.049,1.7983056390405348e-8,2,C1ql2
1.8029877983471161e-12,0.807773033940226,0.517,0.113,2.5236420213464585e-8,2,Nefm
1.8383061928170583e-12,0.7436987362074716,0.783,0.325,2.5730771780860365e-8,2,Enc1
2.1763117432694893e-12,0.918316658355047,0.633,0.182,3.0461835470543043e-8,2,Lypd1
3.0178112762627283e-12,0.7819042944006463,0.8,0.286,4.2240304433849406e-8,2,Kcnq3
3.551521449186635e-12,0.7285216850265376,0.867,0.419,4.9710645724265326e-8,2,Fxyd7
4.248641866266472e-12,0.5174372220728628,0.35,0.025,5.946824020213181e-8,2,Slit3
6.4619259939871125e-12,0.6680590851195523,0.633,0.167,9.044757813783761e-8,2,Hspa12a
1.069059635718383e-11,0.6990667744977259,0.633,0.172,1.4963627721150207e-7,2,Ldb2
1.5639262159268025e-11,0.6191705329745301,0.983,0.783,2.1890275244327453e-7,2,Pnck
1.7744640009784453e-11,0.769333637719394,0.667,0.182,2.48371726216953e-7,2,Cadps2
1.8972922268978362e-11,0.7162758673327182,0.6,0.158,2.6556399299889016e-7,2,Fam81a
1.9446260808137226e-11,0.6368158771751266,0.567,0.128,2.7218931253149676e-7,2,Doc2a
2.5204347717138788e-11,0.6133949887733747,0.533,0.108,3.527852549967916e-7,2,Megf11
3.063919101041844e-11,0.702302243539124,0.667,0.202,4.2885675657282686e-7,2,Coro1a
3.433018558546922e-11,0.6856889791413434,0.867,0.576,4.805196076398127e-7,2,Fbxw7
4.312156747061242e-11,0.6856889791413434,0.583,0.158,6.03572579886162e-7,2,Hapln4
7.197547754280194e-11,0.6949789027332651,0.867,0.64,1.0074407591665987e-6,2,Cadm3
7.689049193603962e-11,0.5088314315051854,0.4,0.044,1.0762362156287466e-6,2,Kcna1
1.0163564622830881e-10,0.762458384083281,0.8,0.478,1.4225941402576383e-6,2,Tenm2
1.1906321590608633e-10,0.6257628383728355,0.567,0.148,1.6665278330374904e-6,2,Doc2b
1.2073967515706975e-10,0.5593739744748287,0.483,0.103,1.6899932331735052e-6,2,Gng13
1.22253714769243e-10,0.7104399486658254,0.667,0.276,1.7111852456250942e-6,2,Lynx1
1.2640348183099199e-10,0.7022293120101094,0.8,0.404,1.7692695351883948e-6,2,Tmem91
1.305069415811712e-10,0.6318118830456404,0.55,0.118,1.8267056613116532e-6,2,Glra3
1.6082110162028687e-10,0.8119506516169183,0.817,0.576,2.2510129593791555e-6,2,Gabra1
1.8070267669281572e-10,0.5771155568620959,0.667,0.207,2.5292953656693416e-6,2,Tmeff1
2.255864931483004e-10,0.5870769032646765,0.633,0.148,3.157534144596761e-6,2,Chst8
2.5194771540643964e-10,0.6804428095753847,0.65,0.232,3.5265121725439355e-6,2,Plcxd2
2.53097193299282e-10,0.7282833510664053,0.7,0.305,3.5426014146100505e-6,2,Baiap2
2.534013899030938e-10,0.6188939691778641,0.767,0.251,3.5468592544736037e-6,2,D10Wsu102e
3.6820180460526037e-10,0.6273712491057031,0.9,0.655,5.153720659059829e-6,2,Sncb
3.7112488822766935e-10,0.6319969863357187,0.75,0.271,5.194635060522688e-6,2,Ssx2ip
5.46782947634697e-10,0.5853806126037782,0.5,0.094,7.653320918042853e-6,2,Hs3st4
5.663678433253628e-10,0.6459705923182453,0.533,0.128,7.927450703025103e-6,2,Nptx2
6.300895810599303e-10,0.720970616157995,0.633,0.236,8.819363866095845e-6,2,Ablim2
6.479485504659554e-10,0.681369098558017,0.8,0.478,9.069335860871977e-6,2,Ogfod1
6.914788036964331e-10,0.6298611155152449,0.633,0.222,9.678628815338974e-6,2,Klhl2
7.778888442214244e-10,0.6412617822063187,0.7,0.281,1.0888110152567277e-5,2,Sorcs3
7.935419420924185e-10,0.6383514760863516,0.783,0.355,1.1107206563467581e-5,2,Nell2
8.86366736482617e-10,0.5298209465286952,0.517,0.118,1.240647521054719e-5,2,Dlk2
1.1829897381221624e-9,0.5734764399098953,0.533,0.153,1.655830736449591e-5,2,Tnfrsf21
1.2425383772268929e-9,0.6697164029823263,0.683,0.3,1.739180966604482e-5,2,Svop
1.6698316582341185e-9,0.6179640980268276,0.733,0.281,2.3372633720302955e-5,2,Kndc1
1.6826266431606965e-9,0.5856087247144421,0.583,0.153,2.355172512432027e-5,2,Mtfp1
2.041943852163707e-9,0.6794374471368672,0.75,0.345,2.8581088098735406e-5,2,Syt7
2.206873857804728e-9,0.6467999657477486,0.85,0.616,3.088961338769278e-5,2,Tppp
2.4010638752899603e-9,0.556202599861617,0.533,0.113,3.3607691062433574e-5,2,Camk1d
2.4164931252691517e-9,0.9239632214961889,0.533,0.123,3.382365427439232e-5,2,Egr1
2.477162883744364e-9,0.648262403826235,0.65,0.217,3.467284888376986e-5,2,Sema5a
2.8748546172102843e-9,0.6622300063173545,0.55,0.172,4.023934007709235e-5,2,Ankrd34b
3.392195691827972e-9,0.5338144280442103,0.35,0.054,4.7480563098516125e-5,2,Gpr88
4.3642145495883486e-9,0.5524163464490968,0.65,0.241,6.108591105058811e-5,2,B3gat1
4.457481344095947e-9,0.5778730759348366,0.5,0.148,6.239136637331097e-5,2,Dock10
5.615537032623492e-9,0.5493497228536676,0.6,0.163,7.860067184563102e-5,2,Dgkg
6.479208008625184e-9,0.6478012578926651,0.717,0.335,9.06894744967267e-5,2,Erc2
8.18466485102484e-9,0.5593226795630568,0.75,0.266,1.1456075391979469e-4,2,Wdr7
8.5734152836269e-9,0.6420358294613471,0.583,0.236,1.2000209372492571e-4,2,Kcnb2
9.082407128184878e-9,0.5393542633304608,0.75,0.31,1.2712645257320374e-4,2,Nap1l2
9.447215121051283e-9,0.6170894723311162,0.733,0.3,1.322326700493548e-4,2,Arhgdig
9.973858761792422e-9,0.6219433216717957,0.7,0.222,1.3960410108880853e-4,2,Rreb1
1.118100184281135e-8,0.5684289021948764,0.483,0.128,1.5650048279383045e-4,2,Pitpnm3
1.1618300598734682e-8,0.5940585036757753,0.6,0.207,1.6262135348048935e-4,2,Gm10419
1.3276229259097437e-8,0.5951595174973805,0.633,0.227,1.8582738093958682e-4,2,Camkk2
1.6389870173539165e-8,0.6306897743782852,0.833,0.478,2.2940901281902768e-4,2,Snca
2.0889919520352438e-8,0.5501280854519325,0.5,0.143,2.9239620352637305e-4,2,Stx1a
2.094774891265059e-8,0.6116039332473867,0.65,0.246,2.932056415303703e-4,2,Nt5dc3
2.1276243928573172e-8,0.5533308916720452,0.817,0.438,2.978035862682387e-4,2,Tceal3
2.234553759627336e-8,0.5768385150867098,0.667,0.266,3.1277048973503825e-4,2,Ckmt1
2.3182717487872997e-8,0.5595412531625794,0.617,0.236,3.2448849667775833e-4,2,Stk32c
2.586819557101078e-8,0.5179283523042914,0.65,0.261,3.620771334074379e-4,2,Rps6ka2
2.9495849542554004e-8,0.5137117324858076,0.7,0.246,4.128534060471284e-4,2,Nop10
3.1577251369944455e-8,0.5456709028018069,0.717,0.335,4.4198678742511253e-4,2,Lmtk3
5.0328140209709056e-8,0.5472976574078321,0.9,0.729,7.044429785152977e-4,2,Kcnq2
5.3722542663701146e-8,0.5263638440717759,0.533,0.172,7.519544296638249e-4,2,Slc16a11
5.839821535511818e-8,0.5260341444152187,0.683,0.3,8.173998203255892e-4,2,Dtd1
6.375053819994578e-8,0.5220686708045088,0.783,0.335,8.923162831846412e-4,2,Zdhhc2
6.461860155898347e-8,0.6039990522032789,0.833,0.635,9.044665660210917e-4,2,Cx3cl1
7.783681037991165e-8,0.5314546651415626,0.883,0.626,0.0010894818348876234,2,Spock1
7.9591458315196585e-08,0.5757066344065818,0.7,0.32,0.0011140416420378067,2,Adgrl2
8.115248806334173e-8,0.5830782350660975,0.767,0.419,0.0011358913754225943,2,Lcorl
8.58724852190793e-8,0.6101225746195563,0.783,0.478,0.001201957175611453,2,Rbfox3
1.3559756722139068e-7,0.6136737973626835,0.833,0.64,0.0018979591483978054,2,Atp6v1g2
1.5341769003126072e-7,0.5912398214879375,0.567,0.236,0.0021473874073675565,2,Hecw1
1.559633219343807e-7,0.5236691757843774,0.65,0.261,0.0021830186171155268,2,H1fx
1.824513358458803e-7,0.6614597062078115,0.683,0.424,0.0025537713478347864,2,Tmem132a
1.969064761962561e-7,0.5257845647863826,0.65,0.291,0.0027560999473189964,2,Cyb561
2.022972687644349e-7,0.5296266310807769,0.7,0.335,0.002831554870895795,2,Tprgl
2.854423454337184e-7,0.5023828763505734,0.667,0.305,0.003995336509035756,2,Mef2d
2.974658559967385e-7,0.5279614878866621,0.7,0.281,0.004163629586386349,2,Dpp10
3.6664328337448433e-7,0.6001082944095569,0.583,0.232,0.005131906037392657,2,Hcn1
4.4007348669647744e-7,0.5759672697912609,0.817,0.665,0.0061597085932905945,2,Prkcb
6.40255514302205e-7,0.5716768099709308,0.6,0.281,0.008961656433687962,2,Oprl1
6.447989234922974e-7,0.5150678751108739,0.6,0.271,0.009025250532121687,2,Lrpprc
7.00741522668946e-7,0.5073835574089397,0.65,0.281,0.009808279092797238,2,B230334C09Rik
7.524302298034465e-7,0.5142569766388653,0.65,0.281,0.01053176592655884,2,Tmem9
8.436577742714419e-7,0.5166875753732789,0.75,0.502,0.011808677866477373,2,Tmem158
8.83127082545034e-7,0.5360529002402097,0.55,0.256,0.012361129774382841,2,Slc4a10
8.991837088667959e-7,0.5160844840076136,0.65,0.3,0.012585874373008543,2,Ap1s1
1.141577047917258e-6,0.5360529002402098,0.7,0.369,0.01597865393969786,2,Flot2
1.2215880134090588e-6,0.511933371655526,0.8,0.611,0.017098567423686595,2,Nceh1
1.4357971696433868e-6,0.5634293391715149,0.55,0.177,0.020096852983498486,2,Cntn5
1.4974053613094014e-6,0.565800243634262,0.533,0.227,0.02095918284224769,2,Deptor
1.774350425631751e-6,0.5036314225478326,0.7,0.355,0.02483558290756762,2,Dhcr24
2.2436580658791173e-6,0.5016122549111802,0.733,0.394,0.031404481948110005,2,Tppp3
2.7770888617836116e-6,0.5328856211615269,0.667,0.3,0.03887091279838521,2,Pdha1
3.2399466128447284e-6,0.5077492503061067,0.717,0.443,0.045349532739987666,2,Cstf2
3.589027149379977e-6,0.5030755777939371,0.867,0.7,0.05023561300987153,2,Tshz2
4.183133101094384e-6,0.5053887269384402,0.683,0.384,0.0585513140160181,2,Rnf112
4.767457372258449e-6,0.5071619214352212,0.55,0.241,0.06673010083950151,2,D430041D05Rik
7.103128370136662e-6,0.5217863311671611,0.55,0.246,0.09942248779680286,2,Cited2
7.680414476929341e-6,0.5375691326875899,0.667,0.33,0.10750276143358,2,Ppm1l
1.209293046166232e-5,0.5049725288873893,0.8,0.581,0.1692647476718875,2,Itpr1
2.568369455334341e-5,0.5315794236609016,0.6,0.296,0.35949467266314766,2,C130073E24Rik
1.3380555458023053e-4,0.5674307147524907,0.667,0.433,1,2,Mobp
6.844165060155986e-4,0.5043073162312602,0.45,0.207,1,2,Ptgds
2.2005520027147977e-24,1.2277323347514715,1,0.824,3.080112638199902e-20,3,Ntsr2
1.7503106121619854e-22,1.2072588111344718,1,0.766,2.449909763843131e-18,3,Gja1
8.532819394017377e-21,1.1618755987448326,1,0.712,1.1943387305806123e-16,3,Slc7a10
3.4638311833344406e-20,1.2242058017459985,1,0.8,4.848324507313217e-16,3,Gpr37l1
1.895943809244703e-18,1.1965872236090107,0.983,0.829,2.6537525497998108e-14,3,Ptch1
2.5205108619567988e-17,1.0982572288308707,1,0.712,3.527959053480931e-13,3,Fgfr3
6.88491236089006e-17,1.0248705889133278,1,0.649,9.636811831537817e-13,3,Etnppl
2.314789098384808e-16,1.0978021113671792,1,0.663,3.2400103010092155e-12,3,S1pr1
7.706243211057677e-16,1.0438915257143218,1,0.707,1.078642862251743e-11,3,Ednrb
1.7026304373802903e-15,1.1523235997536323,1,0.654,2.3831718232011922e-11,3,Pla2g7
3.7685914045298094e-15,0.9776778737941174,1,0.815,5.274897388920374e-11,3,Timp3
2.5627078400809333e-14,0.9423534992522598,0.948,0.571,3.5870221637612823e-10,3,Prex2
4.0283645640599704e-14,0.9436709743718181,0.931,0.605,5.63850188031474e-10,3,Nkain4
4.0322092662212576e-14,1.1038988350785985,0.931,0.576,5.643883309929894e-10,3,Aqp4
9.147742109240016e-14,1.088820868614766,1,0.717,1.280409463030325e-9,3,Ddhd1
6.808918770216618e-13,0.8352391610041761,0.931,0.59,9.530443602672201e-9,3,Mfge8
9.525048083360336e-13,0.8772495476678868,1,0.727,1.3332209802279462e-8,3,5031439G07Rik
4.200632288325038e-12,0.9190334350957303,1,0.61,5.879625013968555e-8,3,Slc7a11
5.167102538448725e-12,0.8303590812981021,1,0.751,7.232393423066681e-8,3,Acsl6
5.564176419532919e-12,0.8471249120533686,1,0.8,7.788177734420226e-8,3,Mmd2
1.8701091715222732e-11,0.7288879541929988,0.914,0.6,2.6175918073797256e-7,3,Washc2
4.852662291292434e-11,0.6530730070089787,1,0.683,6.792271409122019e-7,3,Chpt1
6.437002961229301e-11,0.9202772588560476,0.81,0.493,9.009873044832653e-7,3,Tril
1.5226568607483988e-10,0.9701135995747739,0.672,0.424,2.1312628079895336e-6,3,Atp13a4
2.4256476732122097e-10,1.0482699662248964,0.534,0.268,3.39517904819513e-6,3,Daam2
3.1940030910883023e-10,0.6818203898036821,0.983,0.722,4.470646126596297e-6,3,Trim9
4.033161356570761e-10,0.8367658610311846,0.793,0.537,5.645215950792094e-6,3,Ivd
8.440035564595999e-10,0.7060218869579378,0.914,0.659,1.181351777976502e-5,3,Sfxn5
8.59107608624587e-10,0.7306456739267602,0.914,0.629,1.2024929197918344e-5,3,Hepacam
1.138734521879618e-9,0.6733286555760829,0.983,0.727,1.5938867102749014e-5,3,2310022B05Rik
1.7084119135898054e-9,0.710100179542017,0.983,0.668,2.3912641554516506e-5,3,Gpld1
2.5153555201656377e-9,0.6722335735016542,0.966,0.688,3.520743121575843e-5,3,Adgrg1
2.867881946927215e-9,0.7181593546851892,0.931,0.673,4.014174361114023e-5,3,Dbp
6.182128960646357e-9,0.793715947864336,0.724,0.527,8.653125906216707e-5,3,Appl2
9.095326638644715e-9,0.83668550819255,0.793,0.522,1.2730728696111007e-4,3,Slc27a1
1.382717613068632e-8,0.8177856015788096,0.793,0.502,1.9353898430121642e-4,3,Vegfa
1.3841666752895843e-8,0.7434965923766008,0.983,0.761,1.937418095402831e-4,3,Grk3
1.6794695027963722e-8,0.9039612645698468,0.707,0.483,2.3507534630640823e-4,3,Sat1
1.778415390594707e-8,0.6265364435420788,1,0.829,2.489248022215412e-4,3,Mt2
2.1370661504359126e-8,0.8286118305724406,0.983,0.79,2.9912514907651466e-4,3,Pitpnc1
2.668047456397807e-8,0.7189293707373262,0.845,0.61,3.7344660247200104e-4,3,Sox2
3.330464965397055e-8,0.7723514550487858,0.828,0.58,4.661651812066258e-4,3,Paqr6
7.183286259176646e-8,0.8799157906031959,0.69,0.483,0.0010054445776969552,3,Gjb6
1.5136626239120095e-7,0.6976026339799665,0.828,0.595,0.00211867357468964,3,Plxnb1
2.3724762201966203e-7,0.5953299922959425,0.983,0.717,0.0033207549654092096,3,Nfia
2.7029866430310333e-7,0.8498809057476964,0.517,0.346,0.0037833704042505374,3,Sfrp5
8.569482604879047e-7,0.6641521690150309,0.983,0.805,0.011994704802049201,3,Prdx6
1.3179549751110146e-6,0.7325653759575856,0.741,0.522,0.01844741578662887,3,Spon1
1.3263512217152457e-6,0.9380131131042989,0.517,0.361,0.018564938050348295,3,Phkg1
1.5958090196567936e-6,0.5010668054159926,0.983,0.673,0.02233653884813614,3,Pbxip1
1.7417843569129505e-6,0.5578545504948549,0.966,0.698,0.024379755643710567,3,CT025619.1
1.92609458581892e-6,0.6706062034007596,0.845,0.58,0.026959545917707425,3,Nkx6-2
2.308516658065907e-6,0.5384803240899256,0.983,0.8,0.0323123076629485,3,Camk2g
2.5967958833277283e-6,0.521579630424271,1,0.839,0.036347351978938215,3,Ahcyl1
2.6974408664378093e-6,0.7774439242999382,0.397,0.215,0.03775607980753002,3,Lfng
2.8839065573026567e-6,0.7390369441859013,0.466,0.293,0.04036604008256529,3,Il18
2.9845844901686083e-6,0.5413911851851385,0.897,0.649,0.04177522910889001,3,Dock4
3.176698121283095e-6,0.6193553668852314,0.966,0.751,0.044464243603599476,3,4930402H24Rik
4.273022508019846e-6,0.6012329841498136,0.897,0.644,0.05980949604475379,3,Mlc1
5.620013626315777e-6,0.664237338201314,0.759,0.483,0.07866333072754193,3,Id2
5.922780932778147e-6,0.6628825934747407,0.828,0.595,0.08290116471609572,3,Sox9
6.178397122398539e-6,0.627263695529384,0.759,0.517,0.08647902452221234,3,Tsc22d4
6.6426234434388395e-6,0.5577658876605265,0.845,0.629,0.09297680033781344,3,Msmo1
6.921966127916217e-6,0.5034579315746712,0.983,0.829,0.09688675989244329,3,Chd9
9.504167769663212e-6,0.5130256601660808,1,0.82,0.13302983627197598,3,Adgrb1
1.5279737832337742e-5,0.5945841243507317,0.81,0.556,0.21387049043923137,3,Hes5
1.7817826710964774e-5,0.524144625360204,0.983,0.785,0.24939612047337392,3,Tmem47
2.1377418732313274e-5,0.5617774325849159,0.397,0.224,0.2992197299961889,3,Fzd2
2.2644358718986968e-5,0.5137151918107813,0.793,0.58,0.31695308898966057,3,Csrp1
2.4011584302049362e-5,0.6027269987201229,0.759,0.566,0.3360901454757849,3,Paqr7
2.462377387897339e-5,0.5303939329574117,1,0.82,0.3446589629839905,3,Dtna
2.4779273486514215e-5,0.634167826331946,0.397,0.239,0.34683549099073946,3,Cldn10
2.844492826608822e-5,0.540050078845582,0.983,0.815,0.3981436609404368,3,Kcnj10
3.909427984526668e-5,0.525106101597649,0.828,0.595,0.5472026349941977,3,Lgi1
4.551429023660966e-5,0.5138906808075784,0.776,0.59,0.6370635204418255,3,Slc20a1
6.30352959168274e-5,0.5498686748556949,0.983,0.82,0.8823050369478331,3,Fut9
7.482788165745492e-5,0.510711567095712,0.741,0.576,1,3,Selenop
1.6553883019695425e-4,0.5903999876905268,0.397,0.244,1,3,Trpm3
2.249234068208133e-4,0.5114311647005725,0.793,0.629,1,3,Ramp1
4.8411773097824596e-11,3.396375245752229,1,0.739,6.776195880502509e-7,6,Prl
2.4491044416925886e-9,0.7194072227819015,0.444,0.012,3.428011487037116e-5,6,Gnb3
3.6244271271827865e-9,0.8988164735676032,0.833,0.151,5.0731106499177464e-5,6,Syne2
2.3928857294572456e-8,1.14268087216051,0.889,0.657,3.3493221555213064e-4,6,Auts2
3.736367460950717e-8,1.2599756041446044,0.778,0.233,5.229793535092719e-4,6,Ccnd2
1.1110606792726898e-7,0.6246939326878302,0.5,0.041,0.001555151632777984,6,Spint1
1.7032949870434045e-7,1.357907391992929,0.611,0.139,0.002384101993364653,6,Lhb
2.4044039989567627e-7,2.588491794562855,0.722,0.531,0.003365444277339781,6,Cga
4.4514237700403873e-7,0.7900203110523274,0.778,0.184,0.00623065785092553,6,Creb3l2
5.044835691445401e-7,0.6198715492309873,0.333,0.012,0.0070612565173161284,6,Cldn3
6.705710152484399e-7,1.239152747884024,0.444,0.073,0.009385982500432414,6,Fshb
8.890948519953066e-7,0.5615985076556459,0.333,0.016,0.012444660643378307,6,5330416C01Rik
9.107234946568017e-7,0.5615985076556459,0.333,0.016,0.012747396754711255,6,Lhx3
1.5534080641946986e-6,1.812516627173383,0.389,0.073,0.021743052674533195,6,Oacyl
1.9151095205433796e-6,0.7322245611749677,0.389,0.029,0.026805787959045684,6,Pou1f1
2.11224648134471e-6,0.8867893895520089,0.444,0.057,0.029565113999381908,6,Col27a1
2.8749882152071933e-6,0.5558161550616397,0.333,0.02,0.04024121004825509,6,Pitx1
3.835582161539987e-6,0.6401805316313264,0.444,0.065,0.0536866435150752,6,Kcnh8
4.759900249547921e-6,1.5886600552345453,0.389,0.057,0.06662432379292225,6,Ttn
2.6752324225120395e-5,0.6827904540151675,0.944,0.429,0.37445228217901017,6,Stx5a
3.161443979076737e-5,0.6123847911689644,0.5,0.098,0.44250731375137087,6,Mks1
3.7710307988710995e-5,0.5748453832372687,0.389,0.078,0.5278311809179878,6,Pitx2
4.951454751224714e-5,0.7456513220324286,0.5,0.073,0.6930551215289232,6,Epcam
6.365956194114242e-5,0.5296737402594088,0.389,0.069,0.8910428884901704,6,Dach1
7.356833831416734e-5,0.6494468853905093,0.444,0.073,1,6,Ascl1
8.140688063367452e-5,0.5572595719313085,0.333,0.053,1,6,Lmo7
8.638533243647126e-5,1.1228567477855336,0.389,0.073,1,6,Tshb
1.1303143820161946e-4,0.5272470028648688,0.278,0.041,1,6,Cgnl1
1.4980078665381819e-4,0.9438866067402141,0.667,0.38,1,6,Htatsf1
