p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.697065140409681e-12,0.5263239527135949,0.375,0.127,5.166648533722529e-8,9,Hap1
6.947157669325303e-12,0.5665808995908094,0.716,0.447,9.70865284288211e-8,9,Rps6
2.0841307634231452e-11,0.5610689298808358,0.273,0.088,2.9125727418838456e-7,9,Tmem130
2.0987458878312888e-11,0.5019995098946166,0.409,0.157,2.9329973782442263e-7,9,Cbarp
2.4288858131057014e-11,0.5522859270965627,0.818,0.576,3.394367923815218e-7,9,Atp5j
3.9523662616815713e-11,0.6302952858379398,0.818,0.655,5.523431850699996e-7,9,Rpl3
4.636271771909158e-11,0.5065153346328264,0.432,0.172,6.479189801243048e-7,9,Uchl1
4.790086857307119e-11,0.5757423783966268,0.67,0.401,6.694146383086699e-7,9,Snrpn
5.489339557589155e-11,0.6561684388389849,0.693,0.452,7.671352031730844e-7,9,6330403K07Rik
8.459859504591916e-11,0.573470729388305,0.807,0.631,1.1822653657667202e-6,9,Rpl11
1.3995929024088677e-10,0.564824083759831,0.489,0.233,1.9559310811163927e-6,9,Celf4
2.178834698809226e-10,0.5704574642116889,0.807,0.589,3.044921491585893e-6,9,Rpl10
2.800796290760511e-10,0.5565512105567678,0.83,0.571,3.914112816337814e-6,9,Gnas
3.204008007561481e-10,0.5751868295805632,0.523,0.277,4.4776011905671694e-6,9,Ywhag
6.358452519662836e-10,0.5928037072943277,0.534,0.305,8.885937396228813e-6,9,Zwint
7.210272590514056e-10,0.5274471096725324,0.648,0.414,1.0076355945243394e-5,9,2900097C17Rik
7.344785139304287e-10,0.6517006590683343,0.511,0.3,1.0264337232177742e-5,9,Rtn1
8.787657946713213e-10,0.5311646415019421,0.693,0.477,1.2280751980531715e-5,9,Eif4a2
1.2544071567264575e-9,0.5054410636368952,0.83,0.596,1.7530340015252244e-5,9,Rpl34
1.5616087914393887e-9,0.5045971809902801,0.943,0.741,2.182348286036546e-5,9,Rps24
2.1503150536447474e-9,0.5002004390431947,0.398,0.189,3.0050652874685343e-5,9,Ahi1
2.96943013960554e-9,0.5099995290738283,0.455,0.231,4.149778620098742e-5,9,Sncb
3.033128381726146e-9,0.5968798873676645,0.636,0.47,4.2387969134622893e-5,9,Calm2
3.078938628294139e-9,0.5751752494351914,0.443,0.234,4.302816733041059e-5,9,Peg3
1.429282010939766e-8,0.536609879277336,0.58,0.346,1.997421610288323e-4,9,Pcp4
1.9236601065374183e-7,0.5691595810045458,0.716,0.545,0.0026883149988860423,9,Rpl22l1
1.0380801252931236e-61,3.221572894094356,0.969,0.002,1.45071697509714e-57,13,Myoc
2.138843567835412e-55,4.448932619129985,1,0.173,2.9890338860499885e-51,13,Gfap
1.8271867870913425e-45,1.8992134438199626,0.906,0.052,2.553493534960151e-41,13,Slc38a1
3.2320276913039465e-43,1.459979326177698,0.906,0.032,4.516758698597265e-39,13,Sulf2
2.391266425941162e-38,1.8175700841796034,0.875,0.126,3.341794830252774e-34,13,S100a6
1.1211618121012794e-37,1.497397744847504,0.844,0.039,1.566823632411538e-33,13,Nbl1
5.510476618619804e-34,1.1581149850442543,0.812,0.035,7.700891074521177e-30,13,Ablim2
1.3535328711671428e-33,1.283549903909057,0.75,0.026,1.891562187456082e-29,13,Padi2
2.8888252111481927e-33,1.3966182858321743,0.844,0.061,4.0371332325795993e-29,13,C4b
2.3201443135627648e-29,0.7230669763409919,0.562,0.003,3.2424016782039637e-25,13,Cidea
2.663053769460455e-28,1.7069387261960407,0.938,0.527,3.721617642820986e-24,13,Fxyd1
2.0919105090540187e-27,0.7813597135246596,0.469,0,2.923444936402991e-23,13,Sema3b
4.156816696059069e-25,0.9794845428822048,0.562,0.014,5.8091513327425495e-21,13,Vim
7.270123564837443e-25,0.9038263815338657,0.719,0.051,1.0159997681860327e-20,13,Plec
1.5017625775908033e-24,1.7316302690922312,0.781,0.142,2.0987132021831477e-20,13,Igfbp5
5.6848220589596684e-24,0.5545888516776374,0.406,0,7.944538827396137e-20,13,Slc36a2
9.518731515701957e-23,1.0832859791549496,0.781,0.126,1.3302427293193485e-18,13,Il6st
1.363568988245583e-22,1.1375066007477475,0.719,0.116,1.9055876610732023e-18,13,Fbxo2
2.3080875149867427e-22,0.691956816518194,0.469,0.006,3.2255523021939728e-18,13,Cd44
4.168100383459336e-22,1.5861878922888941,0.906,0.727,5.824920285884422e-18,13,Aqp4
1.705453010064242e-21,0.7725316282559254,0.562,0.024,2.3833705815647782e-17,13,Prkag2
