p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
8.186614668729055e-24,3.072377880984852,0.72,0.532,1.3038002521417893e-19,7,Snhg11
8.52244375619758e-24,1.1254917538303304,0.947,0.742,1.3572843926120266e-19,7,Ttc3
1.0842389739750582e-16,0.7974535874611364,0.987,0.829,1.7267589899526778e-12,7,Pcsk1n
1.4258275546276197e-16,1.0421474449983936,0.8,0.524,2.270772963499947e-12,7,Map1b
4.637251831234943e-16,0.9477643197322383,0.827,0.502,7.38528726642477e-12,7,Scg2
4.906877782064598e-16,0.9901997668407059,0.64,0.249,7.81469355571608e-12,7,Ank3
2.759812517906456e-15,1.083065208684676,0.533,0.241,4.395277416017822e-11,7,Rian
4.54890759923514e-15,0.6621989940088291,0.507,0.152,7.244590242541884e-11,7,Chd5
1.8574244592742337e-14,0.7587179103632211,0.947,0.771,2.9581341938401444e-10,7,Rtn1
3.184511345344384e-14,0.7499566413171319,0.827,0.507,5.071652768595465e-10,7,Peg3
7.505779279108045e-13,0.6453677400399324,0.267,0.065,1.1953704079907473e-8,7,5330434G04Rik
1.7724267873097906e-12,0.8111629006209546,0.813,0.568,2.8227669014695724e-8,7,Atp1b1
3.761313391554746e-12,0.6725611186447769,0.573,0.265,5.990267707390088e-8,7,Tmem130
4.391433847236981e-12,0.7480602058879333,0.733,0.46,6.993797545109616e-8,7,Pnmal2
6.272709148530554e-12,0.6168711440257143,0.587,0.265,9.98991658994976e-8,7,Ptprn
7.665418199358469e-12,0.5421884770308647,0.373,0.086,1.2207945024298298e-7,7,Srcin1
7.756163684715665e-12,0.7257670970248665,0.507,0.209,1.2352466284278167e-7,7,Scn2a
9.82820030506226e-12,0.6077191006840048,0.573,0.244,1.5652391805842156e-7,7,Syt4
2.9414708622458706e-11,0.6603046215836116,0.467,0.193,4.6845864952127733e-7,7,Pclo
2.9511297220736225e-11,0.6693024911540948,0.667,0.367,4.699969195374451e-7,7,Gprasp2
3.6198013378288685e-11,0.6444635124698181,0.773,0.54,5.764895610626256e-7,7,Zcchc18
4.7566706085181026e-11,0.6844561023573117,0.96,0.764,7.57547361112593e-7,7,Hspa8
6.114265160171526e-11,0.6422172953621365,0.48,0.238,9.737578694089173e-7,7,Syt1
1.1185842653749572e-10,0.7945959860434428,0.827,0.651,1.7814573010361569e-6,7,6330403K07Rik
1.4895762180127751e-10,0.6248650839684113,0.533,0.259,2.3722990848071455e-6,7,Podxl2
1.777983434255312e-10,0.6609516352583871,0.773,0.517,2.83161641739501e-6,7,Bex2
