p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.7067817193565833e-17,0.7228299584753473,0.851,0.514,2.8766099098035856e-13,2,Ucma
2.984522128355364e-13,0.5080194991519085,0.702,0.378,5.0301135951301305e-9,2,Acot11
5.88817541019526e-13,0.6887874361035107,0.922,0.761,9.923930836343091e-9,2,Slc7a11
1.983948677650727e-10,0.5280228557869644,0.844,0.652,3.3437471013125356e-6,2,Sbno2
2.9862925796425894e-7,0.5215169814353315,0.809,0.65,0.00503309751372962,2,Gsn
5.526507753162121e-25,2.2484655576803148,0.895,0.212,9.314376167179439e-21,12,Igfbp2
7.96949814583616e-24,1.5055387247272565,0.526,0.02,1.3431792174992264e-19,12,Pbk
9.415020595330854e-24,1.8588623378513405,0.763,0.363,1.586807571137062e-19,12,Selenoh
2.1107387316169158e-22,1.5873874899549054,0.737,0.142,3.55743905826715e-18,12,Hmga1
1.463036903896147e-21,1.1922495481137665,0.5,0.023,2.4658023978265662e-17,12,Cdca3
3.2313507823514295e-21,1.4512820233900638,0.974,0.563,5.446118608575099e-17,12,Hnrnpa1
3.724155425653652e-21,1.6574728045608271,0.605,0.055,6.276691554396665e-17,12,Lockd
3.840622562917666e-17,0.7046434228842776,0.395,0.016,6.472985267541435e-13,12,Cenpm
4.016946549275562e-17,0.5251487608221322,0.342,0.006,6.770161714149033e-13,12,Ckap2l
8.334030868374618e-17,1.08743706539205,0.947,0.702,1.404617562555858e-12,12,Lsm4
5.473752941787605e-16,0.9720282258189459,1,0.749,9.22546320808883e-12,12,Hdgf
1.1422007181121134e-15,1.0506532697299489,0.342,0.012,1.925065090306156e-11,12,Knstrn
1.3986972993606747e-14,0.9214686579417011,0.974,0.706,2.357364428342481e-10,12,Cfl2
1.6623759901880967e-14,1.0375048045192738,0.632,0.128,2.801768493863018e-10,12,Ccnd1
2.947995520013565e-14,1.21496962461385,0.868,0.551,4.968551649430863e-10,12,Ccdc34
1.631045430153604e-13,1.0673980609286837,0.921,0.645,2.748963967980884e-9,12,Hmgn2
